DataYear,BuildingType,PrimaryPropertyType,Latitude,Longitude,NumberofBuildings,PropertyGFATotal,PropertyGFAParking,LargestPropertyUseType,SiteEnergyUse(kBtu),TotalGHGEmissions,BuildingAge,mean_GFA_per_floor,Number_of_Use_Types
2016,NonResidential,Self-Storage Facility,47.66351,-122.37961,1.0,24000,0,Self-Storage Facility,502898.6875,17.39,114,8000.0,1
2016,NonResidential,Mixed Use Property,47.66852,-122.38175,1.0,27085,0,Strip Mall,1995131.75,60.67,107,6771.25,4
2016,Nonresidential COS,Other,47.70544,-122.2918,0.0,29258,0,Other - Recreation,8086943.5,309.14,20,9752.666666666666,3
2016,NonResidential,Small- and Mid-Sized Office,47.719,-122.29966,1.0,37500,0,Office,2235765.5,44.26,85,12500.0,1
2016,NonResidential,K-12 School,47.73143,-122.32784,1.0,23983,0,K-12 School,1164364.75,33.28,86,5995.75,1
2016,NonResidential,Distribution Center,47.55832,-122.35239,1.0,24100,0,Distribution Center,809870.8125,30.49,36,12050.0,2
2016,NonResidential,K-12 School,47.66665,-122.31818,3.0,31343,0,K-12 School,3846501.25,128.66,12,10447.666666666666,1
2016,NonResidential,Mixed Use Property,47.68582,-122.33709,1.0,55912,22850,Parking,2450442.75,17.08,20,8265.5,3
2016,NonResidential,Other,47.65843,-122.38435,1.0,20294,0,Other,1735995.75,67.45,59,6764.666666666667,2
2016,NonResidential,Small- and Mid-Sized Office,47.65708,-122.38383,1.0,40571,10849,Office,1286817.375,8.97,33,5944.4,1
2016,NonResidential,Small- and Mid-Sized Office,47.65649,-122.38383,1.0,41707,15659,Office,1755788.5,12.24,33,5209.6,2
2016,NonResidential,Mixed Use Property,47.65118,-122.37875,1.0,57644,0,Office,2189735.0,42.87,56,19214.666666666668,3
2016,NonResidential,Warehouse,47.64913,-122.37929,1.0,39497,0,Non-Refrigerated Warehouse,1700057.375,28.28,61,13165.666666666666,2
2016,Nonresidential COS,Other,47.6303,-122.3142,1.0,33087,0,Other - Entertainment/Public Assembly,3548858.25,121.9,84,16543.5,1
2016,NonResidential,Small- and Mid-Sized Office,47.70793,-122.33316,1.0,27574,0,Office,1211349.25,8.44,34,9191.333333333334,1
2016,NonResidential,Senior Care Community,47.71069,-122.32674,1.0,43661,0,Senior Care Community,3936421.5,82.57,18,7276.833333333333,2
2016,NonResidential,Small- and Mid-Sized Office,47.70842,-122.3332,1.0,76105,27307,Office,2472350.25,17.24,29,12199.5,1
2016,NonResidential,Mixed Use Property,47.70983,-122.31865,1.0,32009,0,Non-Refrigerated Warehouse,1998725.25,44.28,64,10669.666666666666,3
2016,NonResidential,Medical Office,47.70676,-122.32264,1.0,28841,0,Medical Office,1459199.75,33.42,28,7210.25,1
2016,NonResidential,Self-Storage Facility,47.70782,-122.31873,2.0,33344,0,Self-Storage Facility,123767.2031,0.86,39,11114.666666666666,3
2016,Nonresidential COS,Other,47.70541,-122.32232,2.0,30498,0,Other - Recreation,2436063.0,80.19,11,15249.0,1
2016,NonResidential,K-12 School,47.51698,-122.35946,1.0,42975,0,K-12 School,959352.0,42.96,92,14325.0,1
2016,NonResidential,Other,47.53366,-122.33733,1.0,23260,0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",1612105.75,52.41,53,11630.0,5
2016,NonResidential,Small- and Mid-Sized Office,47.53309,-122.33977,1.0,30659,0,Office,2619088.5,55.85,28,10219.666666666666,3
2016,NonResidential,Other,47.63132,-122.34136,1.0,27144,0,Other,1012024.313,32.58,96,9048.0,1
2016,NonResidential,Other,47.70969,-122.34557,5.0,23166,0,Other,3475804.25,184.6,46,11583.0,1
2016,NonResidential,Medical Office,47.70558,-122.33486,1.0,34759,0,Medical Office,1633105.375,11.39,37,11586.333333333334,2
2016,NonResidential,Worship Facility,47.71745,-122.33221,1.0,44719,0,Worship Facility,1614026.25,53.21,51,14906.333333333334,3
2016,NonResidential,Supermarket / Grocery Store,47.57894,-122.31287,1.0,21603,0,Supermarket/Grocery Store,5833800.0,129.89,51,10801.5,1
2016,NonResidential,Distribution Center,47.53158,-122.33568,1.0,42900,0,Distribution Center,436252.5,3.04,37,21450.0,1
2016,Campus,Other,47.51885,-122.33421,5.0,57952,0,Adult Education,3091387.5,96.15,11,28976.0,1
2016,NonResidential,Other,47.52956,-122.33592,1.0,26232,0,Other - Services,3094090.0,122.71,45,13116.0,2
2016,NonResidential,Warehouse,47.59783,-122.31554,1.0,25840,0,Non-Refrigerated Warehouse,313528.0938,2.19,60,8613.333333333334,1
2016,NonResidential,Small- and Mid-Sized Office,47.59721,-122.31838,1.0,45145,0,Office,1268459.0,43.63,28,22572.5,1
2016,NonResidential,Small- and Mid-Sized Office,47.59728,-122.31587,1.0,70332,22095,Office,1981115.25,19.12,15,8039.5,2
2016,NonResidential,Supermarket / Grocery Store,47.6899,-122.37619,1.0,45522,0,Supermarket/Grocery Store,12250422.0,326.74,22,22761.0,2
2016,NonResidential,Retail Store,47.72286,-122.34612,1.0,20088,0,Retail Store,326778.6875,2.28,37,6696.0,3
2016,Campus,Other,47.57049,-122.34857,5.0,138907,0,Other,7837692.5,179.55,27,46302.333333333336,1
2016,NonResidential,Small- and Mid-Sized Office,47.56999,-122.34703,1.0,40657,0,Office,2826828.0,23.6,19,13552.333333333334,2
2016,NonResidential,Warehouse,47.57279,-122.35066,1.0,20200,0,Non-Refrigerated Warehouse,269016.6875,2.25,116,10100.0,2
2016,NonResidential,Residence Hall,47.6073,-122.32585,1.0,44086,0,Residence Hall/Dormitory,3652708.75,184.0,112,22043.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.60663,-122.32526,1.0,54372,20824,Office,1403820.0,9.79,46,4193.5,2
2016,NonResidential,Small- and Mid-Sized Office,47.60819,-122.32282,1.0,21282,0,Office,1245923.75,62.23,60,5320.5,1
2016,NonResidential,Other,47.54563,-122.27616,1.0,41022,0,Other,3787648.25,26.41,95,13674.0,1
2016,NonResidential,Other,47.57058,-122.35626,1.0,28109,0,Other,3612526.75,38.39,50,9369.666666666666,1
2016,NonResidential,Small- and Mid-Sized Office,47.72986,-122.29278,1.0,33580,12990,Office,409578.4063,2.86,31,5147.5,2
2016,NonResidential,Warehouse,47.72051,-122.30103,1.0,21936,0,Non-Refrigerated Warehouse,113130.0,2.69,39,10968.0,1
2016,NonResidential,Other,47.72083,-122.29979,1.0,30160,0,Other,1045838.5,44.26,47,15080.0,1
2016,NonResidential,Mixed Use Property,47.61056,-122.33661,1.0,111137,0,Office,9546165.0,294.65,107,9261.416666666666,5
2016,NonResidential,Other,47.56319,-122.35067,1.0,40189,0,Other - Utility,1509292.0,37.65,19,20094.5,3
2016,NonResidential,Small- and Mid-Sized Office,47.56877,-122.36369,1.0,66484,0,Office,3046543.0,21.24,28,22161.333333333332,3
2016,NonResidential,Small- and Mid-Sized Office,47.60789,-122.32249,1.0,25151,0,Office,1356874.75,62.05,57,6287.75,1
2016,NonResidential,Hotel,47.60958,-122.32646,1.0,35770,0,Hotel,2640980.25,112.34,88,5110.0,1
2016,NonResidential,Hotel,47.60981,-122.32687,1.0,48006,0,Hotel,3239754.0,101.31,88,4800.6,1
2016,NonResidential,Mixed Use Property,47.59949,-122.31851,1.0,29631,0,Supermarket/Grocery Store,5144392.0,146.93,56,9877.0,3
2016,NonResidential,Small- and Mid-Sized Office,47.59727,-122.32196,1.0,23472,0,Office,1625308.625,46.45,27,7824.0,3
2016,Nonresidential COS,Small- and Mid-Sized Office,47.5956,-122.32292,1.0,21315,0,Office,2796425.0,110.66,43,7105.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.62481,-122.35762,1.0,57110,15812,Office,2190460.0,24.31,32,8259.6,2
2016,NonResidential,Small- and Mid-Sized Office,47.61833,-122.35871,1.0,34030,0,Office,1748629.875,22.26,37,8507.5,1
2016,NonResidential,Restaurant,47.58654,-122.37644,1.0,20398,0,Restaurant,9313513.0,334.15,114,6799.333333333333,2
2016,NonResidential,Distribution Center,47.5746,-122.32637,1.0,41308,0,Distribution Center,1642471.5,38.57,64,20654.0,1
2016,NonResidential,Mixed Use Property,47.60195,-122.33516,1.0,43878,0,Multifamily Housing,769771.3125,5.37,103,10969.5,4
2016,NonResidential,Other,47.62591,-122.35843,1.0,34976,0,Performing Arts,873711.125,15.7,104,8744.0,1
2016,NonResidential,Warehouse,47.65674,-122.37223,1.0,38255,0,Non-Refrigerated Warehouse,985401.8125,33.8,59,19127.5,1
2016,NonResidential,Small- and Mid-Sized Office,47.65103,-122.35541,1.0,48924,0,Office,2282551.25,59.24,27,12231.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.64168,-122.32562,1.0,50333,18036,Office,1602084.375,11.17,57,6459.4,1
2016,NonResidential,Small- and Mid-Sized Office,47.6404,-122.32553,1.0,57432,21906,Office,2520483.25,17.57,30,7105.2,2
2016,NonResidential,Small- and Mid-Sized Office,47.63995,-122.32557,1.0,25912,7956,Office,666740.3125,4.65,47,4489.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.64113,-122.32625,1.0,57132,21908,Office,1994967.75,13.91,16,8806.0,2
2016,NonResidential,Worship Facility,47.52172,-122.35487,1.0,24224,0,Worship Facility,968026.3125,26.73,59,8074.666666666667,2
2016,NonResidential,Worship Facility,47.51989,-122.35489,1.0,23706,0,Worship Facility,400770.9063,13.12,53,11853.0,1
2016,NonResidential,Warehouse,47.5465,-122.31704,1.0,31900,0,Non-Refrigerated Warehouse,1964681.25,13.7,53,15950.0,2
2016,NonResidential,Other,47.5219,-122.38787,1.0,49066,0,Social/Meeting Hall,3835202.0,178.86,99,24533.0,1
2016,NonResidential,Worship Facility,47.52097,-122.38688,1.0,30740,0,Worship Facility,1686262.25,61.3,64,7685.0,2
2016,NonResidential,Supermarket / Grocery Store,47.52262,-122.26922,1.0,67450,0,Supermarket/Grocery Store,2842819.5,55.86,57,33725.0,1
2016,NonResidential,Warehouse,47.65649,-122.37507,1.0,46970,0,Non-Refrigerated Warehouse,882896.5,6.16,68,23485.0,1
2016,NonResidential,Warehouse,47.6331,-122.37582,1.0,47554,0,Non-Refrigerated Warehouse,1035554.688,16.04,85,23777.0,5
2016,NonResidential,Small- and Mid-Sized Office,47.63063,-122.37428,1.0,43016,5400,Office,1234095.5,60.57,37,12538.666666666666,1
2016,NonResidential,Mixed Use Property,47.63034,-122.37412,1.0,24196,0,Other,1055033.0,22.29,85,12098.0,4
2016,NonResidential,Small- and Mid-Sized Office,47.63128,-122.37387,1.0,20671,0,Office,638507.125,24.76,76,6890.333333333333,1
2016,NonResidential,Warehouse,47.58065,-122.33356,1.0,21600,0,Non-Refrigerated Warehouse,499828.5938,14.36,89,10800.0,1
2016,NonResidential,Worship Facility,47.50959,-122.37417,1.0,35844,0,Worship Facility,866126.375,6.04,39,17922.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.66116,-122.34172,1.0,31774,0,Office,1639136.25,18.87,100,7943.5,3
2016,NonResidential,Warehouse,47.56121,-122.33872,1.0,26094,0,Non-Refrigerated Warehouse,709990.8125,4.95,63,13047.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.56121,-122.33872,1.0,23687,0,Office,1084553.75,7.56,33,7895.666666666667,1
2016,NonResidential,Small- and Mid-Sized Office,47.56121,-122.33872,1.0,24221,0,Office,1435562.75,10.01,33,8073.666666666667,1
2016,NonResidential,Mixed Use Property,47.60546,-122.34091,1.0,71919,14083,Office,5381105.0,37.51,116,19278.666666666668,3
2016,NonResidential,Small- and Mid-Sized Office,47.60546,-122.34091,1.0,32027,0,Office,3999505.25,128.41,116,10675.666666666666,2
2016,NonResidential,Small- and Mid-Sized Office,47.6032,-122.33663,1.0,32160,0,Office,2805826.0,19.56,110,8040.0,2
2016,NonResidential,Other,47.59549,-122.32538,1.0,47836,7572,Other - Lodging/Residential,3540225.75,109.59,24,10066.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.58802,-122.32111,1.0,34425,0,Office,2018385.75,50.07,102,8606.25,2
2016,NonResidential,Medical Office,47.57296,-122.38643,1.0,40304,12000,Medical Office,1961581.5,13.67,32,7076.0,2
2016,NonResidential,Distribution Center,47.52878,-122.32771,1.0,29619,0,Distribution Center,1280263.75,42.45,26,14809.5,2
2016,NonResidential,K-12 School,47.59692,-122.30601,1.0,21592,0,K-12 School,1431784.0,54.24,94,7197.333333333333,1
2016,NonResidential,K-12 School,47.69061,-122.31992,1.0,23923,0,K-12 School,805643.5,19.51,85,7974.333333333333,1
2016,NonResidential,Small- and Mid-Sized Office,47.59976,-122.31441,1.0,25200,0,Office,1748444.25,37.08,109,6300.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.59693,-122.31124,1.0,28296,0,Office,1328461.25,9.26,53,9432.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.61744,-122.30514,1.0,31357,0,Office,1965075.625,22.48,17,7839.25,3
2016,NonResidential,Distribution Center,47.55945,-122.33601,1.0,160000,0,Distribution Center,1157976.5,8.07,48,80000.0,1
2016,NonResidential,Warehouse,47.55601,-122.33627,1.0,53550,0,Non-Refrigerated Warehouse,4590246.5,174.62,56,26775.0,1
2016,NonResidential,Warehouse,47.55716,-122.33744,1.0,38412,0,Non-Refrigerated Warehouse,1628540.0,67.05,92,19206.0,2
2016,NonResidential,Self-Storage Facility,47.55662,-122.33728,1.0,25881,0,Self-Storage Facility,545426.375,3.8,86,12940.5,1
2016,NonResidential,Small- and Mid-Sized Office,47.55498,-122.32497,1.0,24291,0,Office,655422.375,19.61,63,12145.5,1
2016,NonResidential,Warehouse,47.55458,-122.32639,1.0,36544,0,Non-Refrigerated Warehouse,1269847.75,8.85,50,18272.0,1
2016,NonResidential,Warehouse,47.58387,-122.32092,1.0,20796,0,Non-Refrigerated Warehouse,1324092.125,51.1,67,10398.0,1
2016,NonResidential,Distribution Center,47.5822,-122.321,1.0,21349,0,Distribution Center,659761.875,17.04,69,10674.5,2
2016,NonResidential,Warehouse,47.58082,-122.32031,1.0,38630,0,Non-Refrigerated Warehouse,416885.5938,2.91,80,19315.0,1
2016,NonResidential,Warehouse,47.58032,-122.32083,1.0,20724,0,Non-Refrigerated Warehouse,1832031.5,83.3,66,10362.0,2
2016,NonResidential,Other,47.5793,-122.32226,1.0,24109,0,Manufacturing/Industrial Plant,4747403.5,33.1,56,12054.5,2
2016,NonResidential,Refrigerated Warehouse,47.58118,-122.32211,1.0,25375,0,Refrigerated Warehouse,4069301.5,28.37,61,12687.5,2
2016,Nonresidential COS,Warehouse,47.5829,-122.32417,1.0,22803,0,Non-Refrigerated Warehouse,764094.5,21.5,31,11401.5,2
2016,Nonresidential COS,Mixed Use Property,47.5829,-122.32417,1.0,23100,0,Office,4323672.0,157.07,31,11550.0,2
2016,NonResidential,Refrigerated Warehouse,47.58252,-122.32193,1.0,41550,0,Refrigerated Warehouse,642645.1875,4.48,65,20775.0,1
2016,NonResidential,Other,47.52305,-122.31899,1.0,54170,0,Other,5804784.5,178.35,22,18056.666666666668,1
2016,NonResidential,K-12 School,47.55095,-122.27978,1.0,42252,0,K-12 School,2203758.5,102.35,104,14084.0,1
2016,NonResidential,Self-Storage Facility,47.54514,-122.28596,1.0,23100,0,Self-Storage Facility,863703.0,13.87,61,11550.0,1
2016,NonResidential,Worship Facility,47.5419,-122.28302,1.0,22895,0,Worship Facility,440419.1875,12.92,35,5723.75,2
2016,NonResidential,Self-Storage Facility,47.69316,-122.30487,1.0,48179,7132,Self-Storage Facility,797170.3125,12.22,10,5863.857142857143,1
2016,NonResidential,Warehouse,47.59294,-122.32555,1.0,52325,0,Non-Refrigerated Warehouse,808968.1875,18.03,79,26162.5,1
2016,NonResidential,Other,47.59322,-122.32491,1.0,20600,0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",270838.5,9.71,96,4120.0,4
2016,Campus,Other,47.59042,-122.32498,10.0,230971,0,Other,21022288.0,405.05,25,230971.0,2
2016,NonResidential,Retail Store,47.58698,-122.32397,1.0,25880,0,Retail Store,162960.0,1.14,72,12940.0,1
2016,NonResidential,Warehouse,47.58336,-122.32525,1.0,45842,0,Non-Refrigerated Warehouse,819354.625,12.55,56,22921.0,2
2016,NonResidential,Other,47.57936,-122.32322,1.0,31365,0,Other,652991.6875,5.09,44,15682.5,1
2016,NonResidential,Other,47.57959,-122.32557,1.0,32100,0,Other,758008.875,25.77,106,16050.0,1
2016,NonResidential,Warehouse,47.57895,-122.32551,1.0,20520,0,Non-Refrigerated Warehouse,1167887.75,40.85,50,10260.0,2
2016,NonResidential,Warehouse,47.57833,-122.32563,1.0,22972,0,Non-Refrigerated Warehouse,495481.0,3.45,71,11486.0,1
2016,NonResidential,Warehouse,47.57934,-122.32501,1.0,24990,0,Non-Refrigerated Warehouse,523614.0938,8.7,63,12495.0,2
2016,NonResidential,Retail Store,47.57667,-122.32542,1.0,24000,0,Retail Store,1318947.25,40.94,65,8000.0,2
2016,NonResidential,Warehouse,47.56845,-122.32732,1.0,100386,0,Non-Refrigerated Warehouse,3626431.5,95.93,53,50193.0,2
2016,NonResidential,Distribution Center,47.56758,-122.32638,1.0,24354,0,Distribution Center,735907.8125,17.29,50,12177.0,2
2016,NonResidential,Distribution Center,47.56823,-122.32506,1.0,33600,0,Distribution Center,847419.375,15.35,57,16800.0,2
2016,NonResidential,Other,47.56671,-122.32446,1.0,20819,0,Manufacturing/Industrial Plant,1694930.375,51.27,42,10409.5,1
2016,NonResidential,Warehouse,47.5668,-122.32499,1.0,23296,0,Non-Refrigerated Warehouse,1429855.75,40.01,49,11648.0,2
2016,NonResidential,Mixed Use Property,47.57019,-122.32352,1.0,35222,0,Non-Refrigerated Warehouse,1758134.625,40.42,62,17611.0,7
2016,NonResidential,Refrigerated Warehouse,47.5668,-122.32149,1.0,25520,0,Refrigerated Warehouse,1610794.75,59.0,59,12760.0,1
2016,NonResidential,Other,47.58754,-122.3224,1.0,25460,0,Other,834711.875,5.82,64,12730.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.70008,-122.30321,1.0,24291,0,Office,920430.625,6.42,42,8097.0,1
2016,NonResidential,Retail Store,47.70053,-122.3038,1.0,20738,0,Retail Store,526752.8125,3.67,58,6912.666666666667,1
2016,NonResidential,Mixed Use Property,47.70175,-122.30269,1.0,30948,0,Office,919746.3125,6.41,16,6189.6,2
2016,NonResidential,Medical Office,47.7044,-122.32285,1.0,28385,7056,Medical Office,2654316.0,18.5,30,7109.666666666667,1
2016,NonResidential,Warehouse,47.57254,-122.32549,1.0,21755,0,Non-Refrigerated Warehouse,844076.8125,17.51,38,10877.5,2
2016,NonResidential,Other,47.57217,-122.32421,1.0,27933,0,Other,6129780.0,42.73,56,13966.5,1
2016,NonResidential,Small- and Mid-Sized Office,47.57013,-122.3244,1.0,23143,0,Office,1139980.625,38.87,33,11571.5,2
2016,NonResidential,Small- and Mid-Sized Office,47.57075,-122.32724,1.0,28800,0,Office,2107743.75,60.12,54,14400.0,2
2016,NonResidential,Warehouse,47.57294,-122.32811,1.0,39600,0,Non-Refrigerated Warehouse,405050.4063,2.82,64,19800.0,1
2016,NonResidential,Warehouse,47.57199,-122.32811,1.0,39600,0,Non-Refrigerated Warehouse,468396.9063,9.25,64,19800.0,1
2016,NonResidential,Distribution Center,47.57747,-122.32844,1.0,41248,0,Distribution Center,1108310.875,16.5,79,20624.0,1
2016,NonResidential,Other,47.57587,-122.32789,1.0,36400,0,Other,1567746.75,46.16,7,18200.0,2
2016,NonResidential,Other,47.56398,-122.38727,1.0,31332,0,Other,3573328.25,24.91,96,15666.0,1
2016,NonResidential,Worship Facility,47.57177,-122.38716,1.0,35864,0,Worship Facility,1228113.5,43.64,68,11954.666666666666,1
2016,NonResidential,Worship Facility,47.55464,-122.31576,1.0,20484,0,Worship Facility,822636.625,38.38,62,10242.0,1
2016,NonResidential,Medical Office,47.66169,-122.28558,1.0,45264,17622,Medical Office,1849331.25,12.89,32,5528.4,1
2016,NonResidential,Medical Office,47.66159,-122.28606,2.0,36932,14576,Medical Office,2824096.75,19.69,29,4471.2,1
2016,NonResidential,Other,47.60775,-122.31198,1.0,45082,0,Other/Specialty Hospital,4262316.5,93.5,43,9016.4,1
2016,NonResidential,Worship Facility,47.68351,-122.35482,0.0,41600,0,Worship Facility,1195165.25,30.99,65,13866.666666666666,1
2016,NonResidential,Small- and Mid-Sized Office,47.63567,-122.32522,1.0,34110,0,Office,2563985.5,17.87,56,11370.0,1
2016,NonResidential,Warehouse,47.57798,-122.32783,1.0,23750,0,Non-Refrigerated Warehouse,522972.1875,3.65,46,11875.0,2
2016,NonResidential,Warehouse,47.57832,-122.32649,1.0,43390,0,Non-Refrigerated Warehouse,533742.8125,3.72,46,21695.0,2
2016,NonResidential,Warehouse,47.58238,-122.32719,1.0,35400,0,Non-Refrigerated Warehouse,419978.6875,9.29,57,17700.0,1
2016,NonResidential,Distribution Center,47.58517,-122.32853,1.0,28144,0,Distribution Center,858701.0,8.22,50,14072.0,2
2016,NonResidential,Warehouse,47.5842,-122.32826,1.0,71283,0,Non-Refrigerated Warehouse,2491238.25,43.17,100,17820.75,2
2016,NonResidential,Warehouse,47.58661,-122.3281,1.0,23792,0,Non-Refrigerated Warehouse,2852102.75,19.88,27,11896.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.58895,-122.32833,1.0,47368,0,Office,1042652.625,7.27,37,15789.333333333334,2
2016,NonResidential,Mixed Use Property,47.58874,-122.32662,1.0,46183,0,Non-Refrigerated Warehouse,1890502.5,27.92,85,23091.5,3
2016,NonResidential,Small- and Mid-Sized Office,47.60592,-122.31367,1.0,72613,22788,Office,2602213.75,41.96,32,8304.166666666666,2
2016,SPS-District K-12,K-12 School,47.56591,-122.28339,1.0,51672,0,K-12 School,1436510.375,20.3,27,12918.0,1
2016,Nonresidential COS,Medical Office,47.56364,-122.28572,1.0,38352,11082,Medical Office,2108861.75,14.7,26,9090.0,2
2016,Nonresidential COS,Mixed Use Property,47.56214,-122.28143,1.0,28425,0,Fitness Center/Health Club/Gym,2133797.75,57.25,21,14212.5,3
2016,NonResidential,Other,47.7139,-122.29794,1.0,35115,0,Automobile Dealership,1922953.25,31.94,7,8778.75,1
2016,NonResidential,Mixed Use Property,47.69734,-122.34639,1.0,66704,0,Other - Education,600516.875,19.77,44,33352.0,5
2016,Nonresidential COS,Warehouse,47.70117,-122.34284,1.0,25658,0,Non-Refrigerated Warehouse,1063960.125,18.87,47,12829.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.61345,-122.3198,1.0,36000,0,Office,1046187.625,18.04,109,12000.0,2
2016,NonResidential,Mixed Use Property,47.61324,-122.31724,1.0,36000,0,Parking,1162163.125,26.52,103,18000.0,2
2016,NonResidential,Warehouse,47.61467,-122.31777,1.0,43200,0,Non-Refrigerated Warehouse,1929851.5,49.18,101,14400.0,1
2016,NonResidential,Small- and Mid-Sized Office,47.59501,-122.32852,1.0,53840,12870,Office,2912454.75,46.85,103,8194.0,2
2016,NonResidential,Retail Store,47.58801,-122.32944,1.0,43794,0,Retail Store,1164537.75,23.5,41,21897.0,2
2016,NonResidential,Warehouse,47.57466,-122.33089,1.0,48280,0,Non-Refrigerated Warehouse,2701833.75,78.57,48,24140.0,2
2016,NonResidential,Distribution Center,47.57258,-122.33059,1.0,36040,0,Distribution Center,363808.1875,7.74,62,18020.0,2
2016,NonResidential,Supermarket / Grocery Store,47.68269,-122.28912,1.0,32822,0,Supermarket/Grocery Store,8839812.0,219.93,51,16411.0,2
2016,NonResidential,Worship Facility,47.68061,-122.29002,1.0,20385,0,Worship Facility,809291.8125,34.04,66,6795.0,1
2016,NonResidential,Worship Facility,47.67984,-122.27739,1.0,24295,0,Worship Facility,216115.0,1.51,70,12147.5,1
2016,NonResidential,Small- and Mid-Sized Office,47.66888,-122.28333,1.0,20317,0,Office,620994.3125,4.33,49,6772.333333333333,1
2016,NonResidential,Supermarket / Grocery Store,47.66824,-122.28394,1.0,24377,0,Supermarket/Grocery Store,9851260.0,260.32,43,12188.5,1
2016,NonResidential,Other,47.70197,-122.34219,1.0,33392,0,Movie Theater,2786648.75,19.43,30,16696.0,1
2016,NonResidential,Supermarket / Grocery Store,47.70224,-122.34409,0.0,45155,0,Supermarket/Grocery Store,6674179.5,158.63,30,22577.5,1
2016,NonResidential,Warehouse,47.5316,-122.333,1.0,32000,0,Non-Refrigerated Warehouse,2186148.5,41.77,50,16000.0,1
2016,NonResidential,Warehouse,47.5316,-122.333,1.0,44000,0,Non-Refrigerated Warehouse,4302455.5,175.53,46,22000.0,1
2016,NonResidential,Warehouse,47.5316,-122.333,1.0,36000,0,Non-Refrigerated Warehouse,2771820.5,124.4,43,18000.0,1
2016,NonResidential,Warehouse,47.52549,-122.33064,1.0,31360,0,Non-Refrigerated Warehouse,1356972.25,43.18,37,15680.0,2
2016,NonResidential,Warehouse,47.52549,-122.33064,1.0,33320,0,Non-Refrigerated Warehouse,2339234.0,64.75,37,16660.0,2
2016,NonResidential,Warehouse,47.52549,-122.33064,1.0,48020,0,Non-Refrigerated Warehouse,2373568.25,59.14,37,24010.0,1
2016,NonResidential,Warehouse,47.52549,-122.33064,1.0,27420,0,Non-Refrigerated Warehouse,1176342.25,39.05,37,13710.0,1
2016,NonResidential,K-12 School,47.694,-122.28967,1.0,43645,0,K-12 School,2053956.375,85.15,67,14548.333333333334,1
2016,NonResidential,Retail Store,47.69066,-122.29023,1.0,26853,0,Retail Store,1399062.75,21.46,64,13426.5,1
2016,NonResidential,Other,47.59347,-122.33369,1.0,44775,0,Other,950695.625,29.88,107,8955.0,1
2016,NonResidential,Other,47.57507,-122.33349,2.0,27760,0,Other,2833624.5,112.82,100,13880.0,4
2016,NonResidential,Other,47.57459,-122.3339,1.0,20975,0,Other - Entertainment/Public Assembly,347437.6875,6.46,79,10487.5,3
2016,NonResidential,Other,47.57619,-122.3339,1.0,26075,0,Other,1608508.75,17.6,98,13037.5,1
2016,NonResidential,Warehouse,47.57881,-122.33273,1.0,29394,0,Non-Refrigerated Warehouse,1486681.75,26.27,24,14697.0,2
2016,NonResidential,Warehouse,47.57941,-122.3336,1.0,20400,0,Non-Refrigerated Warehouse,438557.0,12.17,90,6800.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.57893,-122.33374,1.0,20460,0,Office,903541.875,6.3,90,10230.0,1
2016,NonResidential,Self-Storage Facility,47.58168,-122.33369,1.0,25821,0,Self-Storage Facility,209698.7031,1.46,91,8607.0,1
2016,NonResidential,Refrigerated Warehouse,47.58217,-122.33263,1.0,21870,0,Refrigerated Warehouse,1074350.375,7.49,61,7290.0,1
2016,NonResidential,Warehouse,47.58069,-122.3325,3.0,51664,0,Non-Refrigerated Warehouse,3528086.75,66.77,28,25832.0,1
2016,NonResidential,Medical Office,47.53419,-122.36624,1.0,43615,0,Medical Office,3133849.5,106.35,46,21807.5,1
2016,NonResidential,Small- and Mid-Sized Office,47.53419,-122.36624,1.0,36879,0,Office,1144267.5,7.98,46,9219.75,1
2016,Nonresidential COS,Other,47.53578,-122.36205,1.0,28531,0,Other,3494929.5,92.7,14,9510.333333333334,2
2016,NonResidential,Warehouse,47.53846,-122.36175,1.0,36600,0,Non-Refrigerated Warehouse,308400.4063,2.15,34,12200.0,1
2016,NonResidential,Mixed Use Property,47.57269,-122.37056,1.0,35176,0,Office,1011965.375,7.05,12,5862.666666666667,2
2016,NonResidential,University,47.65231,-122.34217,1.0,41293,15243,College/University,2839882.25,61.68,76,8683.333333333334,2
2016,NonResidential,Warehouse,47.55718,-122.33288,1.0,48890,0,Non-Refrigerated Warehouse,2100216.5,61.6,75,24445.0,2
2016,NonResidential,Small- and Mid-Sized Office,47.55658,-122.33322,1.0,43473,0,Office,4416909.5,30.79,16,10868.25,1
